"No.","Time","Source","Destination","Protocol","Length","Info"
"19","0.018001","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:  640 (Valid,Primary,Ok,Run)"
"20","0.019053","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21440 (Valid,Primary,Ok,Run)"
"21","0.019963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:  704 (Valid,Primary,Ok,Run)"
"22","0.021059","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21504 (Valid,Primary,Ok,Run)"
"23","0.021963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:  768 (Valid,Primary,Ok,Run)"
"24","0.023055","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21568 (Valid,Primary,Ok,Run)"
"25","0.023965","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:  832 (Valid,Primary,Ok,Run)"
"26","0.025061","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21632 (Valid,Primary,Ok,Run)"
"27","0.025964","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:  896 (Valid,Primary,Ok,Run)"
"28","0.027057","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21696 (Valid,Primary,Ok,Run)"
"29","0.027963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:  960 (Valid,Primary,Ok,Run)"
"30","0.029060","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21760 (Valid,Primary,Ok,Run)"
"31","0.029963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1024 (Valid,Primary,Ok,Run)"
"32","0.031022","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21824 (Valid,Primary,Ok,Run)"
"33","0.031967","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1088 (Valid,Primary,Ok,Run)"
"34","0.033051","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21888 (Valid,Primary,Ok,Run)"
"35","0.033964","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1152 (Valid,Primary,Ok,Run)"
"36","0.035051","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:21952 (Valid,Primary,Ok,Run)"
"37","0.036012","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1216 (Valid,Primary,Ok,Run)"
"38","0.037042","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22016 (Valid,Primary,Ok,Run)"
"39","0.037999","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1280 (Valid,Primary,Ok,Run)"
"40","0.039050","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22080 (Valid,Primary,Ok,Run)"
"41","0.039968","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1344 (Valid,Primary,Ok,Run)"
"42","0.041054","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22144 (Valid,Primary,Ok,Run)"
"43","0.041966","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1408 (Valid,Primary,Ok,Run)"
"44","0.043057","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22208 (Valid,Primary,Ok,Run)"
"45","0.043974","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1472 (Valid,Primary,Ok,Run)"
"46","0.045051","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22272 (Valid,Primary,Ok,Run)"
"47","0.046017","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1536 (Valid,Primary,Ok,Run)"
"48","0.047056","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22336 (Valid,Primary,Ok,Run)"
"49","0.047964","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1600 (Valid,Primary,Ok,Run)"
"50","0.049068","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22400 (Valid,Primary,Ok,Run)"
"51","0.049998","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1664 (Valid,Primary,Ok,Run)"
"52","0.051046","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22464 (Valid,Primary,Ok,Run)"
"53","0.052006","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1728 (Valid,Primary,Ok,Run)"
"54","0.053096","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22528 (Valid,Primary,Ok,Run)"
"55","0.054022","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1792 (Valid,Primary,Ok,Run)"
"56","0.055079","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22592 (Valid,Primary,Ok,Run)"
"57","0.056013","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1856 (Valid,Primary,Ok,Run)"
"58","0.057079","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22656 (Valid,Primary,Ok,Run)"
"59","0.058000","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1920 (Valid,Primary,Ok,Run)"
"60","0.059069","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22720 (Valid,Primary,Ok,Run)"
"61","0.059967","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 1984 (Valid,Primary,Ok,Run)"
"62","0.061057","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22784 (Valid,Primary,Ok,Run)"
"63","0.061964","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2048 (Valid,Primary,Ok,Run)"
"64","0.062280","Hirschma_5c:46:4d","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/ec:74:ba:5c:46:40  Cost = 0  Port = 0x8009"
"65","0.062766","Hirschma_5c:46:4e","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/ec:74:ba:5c:46:40  Cost = 0  Port = 0x800a"
"66","0.063029","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22848 (Valid,Primary,Ok,Run)"
"67","0.063976","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2112 (Valid,Primary,Ok,Run)"
"68","0.065064","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22912 (Valid,Primary,Ok,Run)"
"69","0.065978","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2176 (Valid,Primary,Ok,Run)"
"70","0.067054","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22976 (Valid,Primary,Ok,Run)"
"71","0.067985","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2240 (Valid,Primary,Ok,Run)"
"72","0.069082","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23040 (Valid,Primary,Ok,Run)"
"73","0.070002","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2304 (Valid,Primary,Ok,Run)"
"74","0.071053","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23104 (Valid,Primary,Ok,Run)"
"75","0.071961","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2368 (Valid,Primary,Ok,Run)"
"76","0.073066","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23168 (Valid,Primary,Ok,Run)"
"77","0.073967","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2432 (Valid,Primary,Ok,Run)"
"78","0.075033","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23232 (Valid,Primary,Ok,Run)"
"79","0.075968","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2496 (Valid,Primary,Ok,Run)"
"80","0.077069","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23296 (Valid,Primary,Ok,Run)"
"81","0.077992","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2560 (Valid,Primary,Ok,Run)"
"82","0.079078","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23360 (Valid,Primary,Ok,Run)"
"83","0.079966","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2624 (Valid,Primary,Ok,Run)"
"84","0.081073","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23424 (Valid,Primary,Ok,Run)"
"85","0.082000","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2688 (Valid,Primary,Ok,Run)"
"86","0.083063","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23488 (Valid,Primary,Ok,Run)"
"87","0.083994","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2752 (Valid,Primary,Ok,Run)"
"88","0.085040","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23552 (Valid,Primary,Ok,Run)"
"89","0.085964","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2816 (Valid,Primary,Ok,Run)"
"90","0.087065","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23616 (Valid,Primary,Ok,Run)"
"91","0.088001","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2880 (Valid,Primary,Ok,Run)"
"92","0.089076","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23680 (Valid,Primary,Ok,Run)"
"93","0.089966","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 2944 (Valid,Primary,Ok,Run)"
"94","0.091080","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23744 (Valid,Primary,Ok,Run)"
"95","0.091964","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3008 (Valid,Primary,Ok,Run)"
"96","0.093071","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23808 (Valid,Primary,Ok,Run)"
"97","0.094006","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3072 (Valid,Primary,Ok,Run)"
"98","0.095038","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23872 (Valid,Primary,Ok,Run)"
"99","0.095968","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3136 (Valid,Primary,Ok,Run)"
"100","0.097069","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23936 (Valid,Primary,Ok,Run)"
"101","0.097968","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3200 (Valid,Primary,Ok,Run)"
"102","0.099043","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24000 (Valid,Primary,Ok,Run)"
"103","0.099961","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3264 (Valid,Primary,Ok,Run)"
"104","0.101078","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24064 (Valid,Primary,Ok,Run)"
"105","0.101965","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3328 (Valid,Primary,Ok,Run)"
"106","0.103057","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24128 (Valid,Primary,Ok,Run)"
"107","0.103965","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3392 (Valid,Primary,Ok,Run)"
"108","0.105041","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24192 (Valid,Primary,Ok,Run)"
"109","0.106002","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3456 (Valid,Primary,Ok,Run)"
"110","0.107071","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24256 (Valid,Primary,Ok,Run)"
"111","0.107996","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3520 (Valid,Primary,Ok,Run)"
"112","0.109076","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24320 (Valid,Primary,Ok,Run)"
"113","0.109963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3584 (Valid,Primary,Ok,Run)"
"114","0.111045","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24384 (Valid,Primary,Ok,Run)"
"115","0.111959","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3648 (Valid,Primary,Ok,Run)"
"116","0.113063","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24448 (Valid,Primary,Ok,Run)"
"117","0.113965","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3712 (Valid,Primary,Ok,Run)"
"118","0.115051","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24512 (Valid,Primary,Ok,Run)"
"119","0.115964","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3776 (Valid,Primary,Ok,Run)"
"120","0.117078","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24576 (Valid,Primary,Ok,Run)"
"121","0.117997","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3840 (Valid,Primary,Ok,Run)"
"122","0.119075","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24640 (Valid,Primary,Ok,Run)"
"123","0.119965","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3904 (Valid,Primary,Ok,Run)"
"124","0.121089","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24704 (Valid,Primary,Ok,Run)"
"125","0.122005","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 3968 (Valid,Primary,Ok,Run)"
"126","0.123076","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24768 (Valid,Primary,Ok,Run)"
"127","0.124002","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4032 (Valid,Primary,Ok,Run)"
"128","0.125048","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24832 (Valid,Primary,Ok,Run)"
"129","0.125963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4096 (Valid,Primary,Ok,Run)"
"130","0.127080","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24896 (Valid,Primary,Ok,Run)"
"131","0.128002","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4160 (Valid,Primary,Ok,Run)"
"132","0.129056","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24960 (Valid,Primary,Ok,Run)"
"133","0.129963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4224 (Valid,Primary,Ok,Run)"
"134","0.131047","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25024 (Valid,Primary,Ok,Run)"
"135","0.131959","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4288 (Valid,Primary,Ok,Run)"
"136","0.133080","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25088 (Valid,Primary,Ok,Run)"
"137","0.133962","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4352 (Valid,Primary,Ok,Run)"
"138","0.135052","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25152 (Valid,Primary,Ok,Run)"
"139","0.135972","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4416 (Valid,Primary,Ok,Run)"
"140","0.137053","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25216 (Valid,Primary,Ok,Run)"
"141","0.137992","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4480 (Valid,Primary,Ok,Run)"
"142","0.139081","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25280 (Valid,Primary,Ok,Run)"
"143","0.139965","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4544 (Valid,Primary,Ok,Run)"
"144","0.141086","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25344 (Valid,Primary,Ok,Run)"
"145","0.141998","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4608 (Valid,Primary,Ok,Run)"
"146","0.143085","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25408 (Valid,Primary,Ok,Run)"
"147","0.144008","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4672 (Valid,Primary,Ok,Run)"
"148","0.145063","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25472 (Valid,Primary,Ok,Run)"
"149","0.146003","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4736 (Valid,Primary,Ok,Run)"
"150","0.147061","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25536 (Valid,Primary,Ok,Run)"
"151","0.147966","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4800 (Valid,Primary,Ok,Run)"
"152","0.149057","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25600 (Valid,Primary,Ok,Run)"
"153","0.149963","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4864 (Valid,Primary,Ok,Run)"
"154","0.151058","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25664 (Valid,Primary,Ok,Run)"
"155","0.151962","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 4928 (Valid,Primary,Ok,Run)"
"156","0.153055","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25728 (Valid,Primary,Ok,Run)"
