"No.","Time","Source","Destination","Protocol","Length","Info"
"48","0.047534","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29248 (Valid,Primary,Ok,Run)"
"49","0.047970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7296 (Valid,Primary,Ok,Run)"
"50","0.049565","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29312 (Valid,Primary,Ok,Run)"
"51","0.050008","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7360 (Valid,Primary,Ok,Run)"
"52","0.051551","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29376 (Valid,Primary,Ok,Run)"
"53","0.051984","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7424 (Valid,Primary,Ok,Run)"
"54","0.053631","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29440 (Valid,Primary,Ok,Run)"
"55","0.054015","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7488 (Valid,Primary,Ok,Run)"
"56","0.055602","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29504 (Valid,Primary,Ok,Run)"
"57","0.055992","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7552 (Valid,Primary,Ok,Run)"
"58","0.057603","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29568 (Valid,Primary,Ok,Run)"
"59","0.058024","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7616 (Valid,Primary,Ok,Run)"
"60","0.059602","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29632 (Valid,Primary,Ok,Run)"
"61","0.060012","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7680 (Valid,Primary,Ok,Run)"
"62","0.061613","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29696 (Valid,Primary,Ok,Run)"
"63","0.062015","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7744 (Valid,Primary,Ok,Run)"
"64","0.063601","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29760 (Valid,Primary,Ok,Run)"
"65","0.064019","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7808 (Valid,Primary,Ok,Run)"
"66","0.065543","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29824 (Valid,Primary,Ok,Run)"
"67","0.065981","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7872 (Valid,Primary,Ok,Run)"
"68","0.067546","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29888 (Valid,Primary,Ok,Run)"
"69","0.067975","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 7936 (Valid,Primary,Ok,Run)"
"70","0.069541","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:29952 (Valid,Primary,Ok,Run)"
"71","0.069969","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8000 (Valid,Primary,Ok,Run)"
"72","0.071541","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30016 (Valid,Primary,Ok,Run)"
"73","0.071970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8064 (Valid,Primary,Ok,Run)"
"74","0.073550","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30080 (Valid,Primary,Ok,Run)"
"75","0.074008","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8128 (Valid,Primary,Ok,Run)"
"76","0.075542","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30144 (Valid,Primary,Ok,Run)"
"77","0.075970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8192 (Valid,Primary,Ok,Run)"
"78","0.077543","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30208 (Valid,Primary,Ok,Run)"
"79","0.078012","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8256 (Valid,Primary,Ok,Run)"
"80","0.079587","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30272 (Valid,Primary,Ok,Run)"
"81","0.080012","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8320 (Valid,Primary,Ok,Run)"
"82","0.081544","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30336 (Valid,Primary,Ok,Run)"
"83","0.081977","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8384 (Valid,Primary,Ok,Run)"
"84","0.083553","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30400 (Valid,Primary,Ok,Run)"
"85","0.084015","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8448 (Valid,Primary,Ok,Run)"
"86","0.085545","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30464 (Valid,Primary,Ok,Run)"
"87","0.085970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8512 (Valid,Primary,Ok,Run)"
"88","0.087546","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30528 (Valid,Primary,Ok,Run)"
"89","0.087972","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8576 (Valid,Primary,Ok,Run)"
"90","0.089546","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30592 (Valid,Primary,Ok,Run)"
"91","0.090015","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8640 (Valid,Primary,Ok,Run)"
"92","0.091547","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30656 (Valid,Primary,Ok,Run)"
"93","0.091971","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8704 (Valid,Primary,Ok,Run)"
"94","0.093556","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30720 (Valid,Primary,Ok,Run)"
"95","0.094013","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8768 (Valid,Primary,Ok,Run)"
"96","0.095548","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30784 (Valid,Primary,Ok,Run)"
"97","0.095974","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8832 (Valid,Primary,Ok,Run)"
"98","0.097549","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30848 (Valid,Primary,Ok,Run)"
"99","0.097977","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8896 (Valid,Primary,Ok,Run)"
"100","0.099556","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30912 (Valid,Primary,Ok,Run)"
"101","0.099972","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 8960 (Valid,Primary,Ok,Run)"
"102","0.101550","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:30976 (Valid,Primary,Ok,Run)"
"103","0.101970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9024 (Valid,Primary,Ok,Run)"
"104","0.103558","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31040 (Valid,Primary,Ok,Run)"
"105","0.103973","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9088 (Valid,Primary,Ok,Run)"
"106","0.105552","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31104 (Valid,Primary,Ok,Run)"
"107","0.105970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9152 (Valid,Primary,Ok,Run)"
"108","0.107552","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31168 (Valid,Primary,Ok,Run)"
"109","0.107975","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9216 (Valid,Primary,Ok,Run)"
"110","0.109598","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31232 (Valid,Primary,Ok,Run)"
"111","0.110013","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9280 (Valid,Primary,Ok,Run)"
"112","0.111553","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31296 (Valid,Primary,Ok,Run)"
"113","0.111971","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9344 (Valid,Primary,Ok,Run)"
"114","0.113567","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31360 (Valid,Primary,Ok,Run)"
"115","0.114003","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9408 (Valid,Primary,Ok,Run)"
"116","0.115555","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31424 (Valid,Primary,Ok,Run)"
"117","0.115969","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9472 (Valid,Primary,Ok,Run)"
"118","0.117557","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31488 (Valid,Primary,Ok,Run)"
"119","0.117980","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9536 (Valid,Primary,Ok,Run)"
"120","0.119597","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31552 (Valid,Primary,Ok,Run)"
"121","0.120014","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9600 (Valid,Primary,Ok,Run)"
"122","0.121558","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31616 (Valid,Primary,Ok,Run)"
"123","0.121972","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9664 (Valid,Primary,Ok,Run)"
"124","0.123563","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31680 (Valid,Primary,Ok,Run)"
"125","0.123971","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9728 (Valid,Primary,Ok,Run)"
"126","0.125558","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31744 (Valid,Primary,Ok,Run)"
"127","0.125969","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9792 (Valid,Primary,Ok,Run)"
"128","0.127585","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31808 (Valid,Primary,Ok,Run)"
"129","0.127973","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9856 (Valid,Primary,Ok,Run)"
"130","0.129611","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31872 (Valid,Primary,Ok,Run)"
"131","0.129972","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9920 (Valid,Primary,Ok,Run)"
"132","0.131559","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:31936 (Valid,Primary,Ok,Run)"
"133","0.131969","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle: 9984 (Valid,Primary,Ok,Run)"
"134","0.133572","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32000 (Valid,Primary,Ok,Run)"
"135","0.133988","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10048 (Valid,Primary,Ok,Run)"
"136","0.135561","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32064 (Valid,Primary,Ok,Run)"
"137","0.135969","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10112 (Valid,Primary,Ok,Run)"
"138","0.137576","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32128 (Valid,Primary,Ok,Run)"
"139","0.137971","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10176 (Valid,Primary,Ok,Run)"
"140","0.139562","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32192 (Valid,Primary,Ok,Run)"
"141","0.139970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10240 (Valid,Primary,Ok,Run)"
"142","0.141565","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32256 (Valid,Primary,Ok,Run)"
"143","0.141981","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10304 (Valid,Primary,Ok,Run)"
"144","0.143564","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32320 (Valid,Primary,Ok,Run)"
"145","0.143970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10368 (Valid,Primary,Ok,Run)"
"146","0.145562","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32384 (Valid,Primary,Ok,Run)"
"147","0.145970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10432 (Valid,Primary,Ok,Run)"
"148","0.147566","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32448 (Valid,Primary,Ok,Run)"
"149","0.147970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10496 (Valid,Primary,Ok,Run)"
"150","0.149565","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32512 (Valid,Primary,Ok,Run)"
"151","0.149970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10560 (Valid,Primary,Ok,Run)"
"152","0.151565","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32576 (Valid,Primary,Ok,Run)"
"153","0.151970","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10624 (Valid,Primary,Ok,Run)"
"154","0.153569","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:32640 (Valid,Primary,Ok,Run)"
"155","0.153969","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:10688 (Valid,Primary,Ok,Run)"
