ID,BUS_PERCENT,STAY_C,PROPLOYALTY,PRICE_INDEX,LEADTIME,CRO_BOOK_PCT,SUCCESS_B,POINTS_EARNEDPERREV,MIDSCALE_PCT,UPSCALE_PCT,EXT_STAY_PCT,COPARTNER_B,AIRPORT_PCT,RESORT_PCT,SUBURBAN_PCT,SMALLTOWN_PCT,URBAN_PCT,ADJMS_B,DIST1_PCT,WEEKENDS_PCT,US_US_PCT,MEMBER_CLUB,POINTS_COLLECTOR,GDS_BOOK_PCT,WEB_BOOK_PCT,P_REDEEM_B,REGISTRATION_B,NIGHTSPERSTAY,REVPERNIGHT
42895,0.5,11,0.363636364,1.224307572,9.909090909,0,0,8.97336293,0.636363636,0,0.363636364,0,0,0,0.363636364,0.636363636,0,0,0.636363636,0.0625,1,0,1,0.363636364,0,0,0,1.454545455,112.625
38665,0,1,1,0.927596279,17,1,1,10,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,2,79
82405,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0
374244,0,4,0.25,1.04747364,10.25,0.25,0,10.01212121,1,0,0,0,0.25,0,0.25,0.5,0,0,0.25,0,1,1,1,0,0,0,0,1,82.5
50482,0,1,1,0.845340417,0,0,0,0.842352941,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,5,85
34647,0,1,1,0.463512907,30,1,1,7.561797753,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,44.5
52673,0,1,1,1.321056596,0,0,0,10.74626866,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,134
259917,0,1,1,1.200146643,0,0,0,10.03603604,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,111
168261,0,3,1,1.093291936,-0.333333333,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0,0,0,0,1.333333333,72
77891,0,1,1,0.834487098,0,0,0,14.37974684,1,0,0,0,0,0,1,0,0,0,0,0.2,1,1,1,0,0,0,0,5,79
41056,0,2,0.5,1.232286503,0.5,0,0,10,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,1,1,1,0,0,0,0,1,118.5
57024,0,1,1,0.869431931,0,0,0,10.0125,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,80
129282,0,2,0.5,0.62665473,31.5,1,0,87.69686411,1,0,0,1,0,0,0,0,0.5,0,0,0.666666667,0,0,1,0,0,0,0,1.5,95.66666667
182833,0,1,1,1.012424374,0,0,1,8.333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,114
176891,0,1,1,1.937490971,1,1,1,12.30120482,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,249
182985,0,1,1,0.606592937,0,0,0,11.27522936,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,109
192862,0,1,1,1.420429918,0,0,0,10.11961722,1,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0,0,0,0,4,209
105767,0,1,1,0.729946056,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,84
285249,1,1,1,1.284013547,10,0,0,5,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,3,81
252365,0,1,1,1.160333835,0,1,0,14.25882353,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,85
160425,0,6,0.333333333,0.574034522,18,0,0,50.46556474,1,0,0,1,0,0,0.666666667,0.333333333,0,0,0.333333333,0.333333333,0.666666667,1,1,0,0.333333333,1,1,1,60.5
127307,1,1,1,1.098938135,0,0,1,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,89
93388,0,3,0.666666667,0.960993357,10.33333333,0,1,2.659574468,1,0,0,0,0,0,0.333333333,0.666666667,0,0,1,0.6,1,0,0,0,1,1,1,1.666666667,75.2
119990,0,1,1,1.043582502,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,80
323191,0,1,1,1.710282286,0,0,0,5,0,0,1,0,0,0,1,0,0,0,1,0.4,1,1,1,0,0,0,0,5,195
73134,0.4,3,0.666666667,1.240839292,4.333333333,0.333333333,0,12.5204918,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.666666667,146.4
86651,0,1,1,0.867172971,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,66
214605,0,1,1,1.263503805,14,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0.4,1,1,1,0,1,0,0,5,179.8
154468,0,1,1,0.742817996,0,0,0,2.254791432,0,1,0,0,0,0,0,0,0,0,0,0.4,0,1,1,0,0,0,1,5,177.4
344871,0.6,3,0.666666667,1.161108629,0,0,0,0,1,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0,0,1,0,0,0,0,0,1.666666667,104
77651,0,1,1,0.800796432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,132
103235,0,1,1,0.940036605,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,60
284962,1,2,0.5,1.037390163,0,0,0,10.22516556,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,113.25
109603,0,1,1,0.818184499,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,50
227709,0,1,1,1.012938342,0,0,0,9.981042654,1,0,0,0,0,0,0,1,0,0,0,0.666666667,1,1,1,0,0,0,0,3,70.33333333
184364,0,1,1,1.262340117,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,96
214105,0,1,1,1.111891315,0,0,0,9.95959596,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,99
345634,0,1,1,1.197220214,27,0,0,11.22426471,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,2,136
280813,0,4,0.5,1.06704326,0,0,0,6.601941748,1,0,0,0,0,0,0.5,0,0.5,0,0,1,0.5,1,1,0,0,0,0,1,103
224184,0,1,1,1.020588457,5,0,1,16.32911392,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,2,79
127052,0,1,1,0.978889736,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,93
334347,0,1,1,0.957356831,0,0,0,1.756756757,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,74
247235,0,2,1,0.805429262,52.5,0,0,5.492424242,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,66
30705,0,1,1,1.370513273,11.5,1,0,10,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,120
137995,0,1,1,0.612022758,0,0,0,9.992366412,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,131
351013,0,1,1,1.187530859,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,108
109347,0,1,1,0.97835363,0,0,0,11.51132075,0,1,0,0,0,0,0,0,0,0,0,0.166666667,0,1,1,0,0,0,0,6,88.33333333
194921,0,1,1,1.204105732,0,0,0,10,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,3,126
124109,0,1,1,1.070013091,4,1,1,9.433962264,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,212
88726,0,4,1,0.926209756,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,0,0,0,1,1,90
215186,0,3,1,1.43780907,1.5,0,0,8.24024024,1,0,0,0,0,0,0,1,0,0,1,0.333333333,1,1,1,0,1,0,0,1,111
9924,0,1,1,0.505413806,0,0,0,3.384094755,0,1,0,0,0,0,0,0,0,0,0,0.25,0,1,1,0,0,0,1,4,147.75
78980,0,1,1,1.315098764,50,0,1,10.69166667,1,0,0,0,0,1,0,0,0,0,0,0.5,1,1,1,0,1,0,1,4,90
378153,0,1,1,1.326884067,1,0,0,10.01020408,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,98
209629,0,1,1,1.094232965,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.285714286,1,1,0,0,0,0,0,14,124.7142857
119886,0.727272727,15,1,0.595637001,5.777777778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.466666667,87.77272727
332974,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0
87371,0,1,1,1.104486813,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0.666666667,1,1,1,0,0,0,0,3,85
76169,0,5,0.6,1.101784286,-0.5,0,0,9.099020675,0.8,0.2,0,0,0,0,0.6,0,0,0,0,0.363636364,0,1,1,0,0,0,0,2.2,83.54545455
357232,0,1,1,1.602410137,0,0,0,4.998214286,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,4,140
236930,0,1,1,1.358594798,0,0,0,9.996153846,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2,130
269672,0,1,1,1.035696908,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,84
82806,0,1,1,1.388457902,0,0,0,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,2,165
12771,0,1,1,1.055255533,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,85
111927,1,2,0.5,0.7950908,5,0,1,9.998341625,1,0,0,0,0,0,0,0,1,0,1,0.222222222,1,1,1,0,0,0,1,4.5,67
351887,0,2,0.5,1.348646301,0,0,1,10,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.375,1,1,1,0,0,0,1,4,101.625
261221,0,1,1,0.762977644,0,0,1,10,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,3,59
131095,0,1,1,0.805196711,17,0,0,10.02469136,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,81
221486,0,1,1,1.068444255,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,84
69570,0.128571429,52,0.384615385,1.024098169,0.888888889,0.074074074,1,11.87116409,1,0,0,0,0.230769231,0,0.769230769,0,0,0,1,0,1,0,1,0,0,1,1,2.692307692,84.49285714
41972,0,6,0.5,1.021999082,0.6,0.2,1,8.26348228,1,0,0,0,0,0,0.5,0.5,0,0,0.333333333,0.125,1,0,1,0,0,1,1,1.333333333,81.125
245382,0,1,1,1.100676527,10,0,0,2.120890774,0,1,0,0,0,0,0,0,1,0,0,0.285714286,1,1,1,0,1,0,1,7,134.7142857
80728,0,1,1,1.208857705,12,0,0,8.548888889,1,0,0,0,0,0,0,0,0,0,0,0.666666667,0,1,1,0,1,0,0,3,150
245178,0,1,1,2.014811316,46,1,0,10.75471698,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,159
61387,0,1,1,1.153491415,33,0,0,9.995238095,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,3,70
186462,0,1,1,0.927057078,2,1,1,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,69
29330,0,4,0.25,1.375700225,5.5,0,0,28.92196879,0.75,0.25,0,1,0.25,0,0.5,0,0.25,1,0.75,0.5,1,0,1,0,0.75,1,1,1.5,138.8333333
98128,0,1,1,1.712511166,14,0,0,0.932835821,0,1,0,0,0,0,0,0,1,0,0,0.375,0,1,1,0,1,0,0,8,268
9237,0,1,1,1.522786834,0,0,0,10,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,171
239896,0,8,0.375,1.181776099,8.285714286,0,0,12.92465016,1,0,0,0,0.125,0,0.125,0.75,0,1,0.625,0.3,1,1,1,0,0.857142857,0,0,1.25,92.9
11419,0,2,0.5,1.195019714,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.166666667,0.5,1,0,0,0,0,0,3,137.6666667
139111,0,1,1,1.042053875,8,0,0,14.85148515,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,134.6666667
223503,0,1,1,0.981757089,0,0,0,11.0148368,1,0,0,0,0,0,1,0,0,0,1,0.25,1,1,1,0,0,0,1,4,84.25
164512,0,1,1,0.936378614,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0.666666667,1,1,1,0,0,0,0,3,102.3333333
30065,0.444444444,3,0.666666667,1.10182714,0,0,0,2.305274188,0,1,0,0,0,0,0,0,0,0,0,0.111111111,0,0,1,0,0,0,0,3,318.1111111
210286,0,1,1,1.068052504,0,0,0,10,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,139
40277,0,1,1,1.032090627,14,0,0,19.25925926,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,108
136626,0,2,0.5,1.068968071,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,1,1,0,0,0,0,0,2,64.25
286361,0,8,1,0.78611533,0,0,0,9.17642527,1,0,0,1,0,1,0,0,0,0,0,0.25,1,0,1,0,0,0,1,5,97.35
297677,0,4,0.25,1.375928201,10.5,0.5,0,9.871889401,1,0,0,0,0,0,0,0,0.25,0,0,0,0,1,1,0,0,0,0,1.75,155
137006,0,1,1,0.993099921,0,0,0,8.196721311,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,244
246801,0,1,1,0.987840066,0,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,82
184536,0,1,1,1.400292793,0,0,0,9.975,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,80
372113,0,1,1,0.97188376,0,0,0,11.20588235,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,68
59574,1,26,0.153846154,1.061446058,6.5625,0,1,10.25569128,1,0,0,0,0.538461538,0,0.230769231,0.230769231,0,0,0.692307692,0,1,0,1,0,0.5625,1,1,1.615384615,85.76190476
226685,0,2,0.5,1.230724361,0,0,0,10.23104693,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,1,1,0,0,0,0,2,69.25
243738,0,7,0.142857143,1.204214853,1.4,0,0,11.99742931,0.857142857,0.142857143,0,0,0.142857143,0,0.428571429,0.428571429,0,0,0.571428571,0.125,1,1,1,0,0.8,0,0,1.142857143,97.25
48509,0,3,0.333333333,0.998755309,1,0.5,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0,0,0.333333333,0.6,1,1,0,0,0,0,0,1.666666667,73.6
50010,0,1,1,1.33800833,-1,0,0,9.987179487,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,78
59939,0,1,1,1.933617777,0,0,0,10,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,2,229
117785,0,34,1,0.96260508,-0.076923077,0.230769231,1,7.594563869,1,0,0,0,0,0,1,0,0,0,1,0.105263158,1,0,1,0,0,1,1,3.352941176,84.87719298
77342,0,14,0.5,1.033038956,28.23076923,0,1,62.9130719,1,0,0,1,0,0,0,0.857142857,0.142857143,0,1,0.277777778,1,0,1,0,0,1,1,1.285714286,85
154715,0,1,1,1.335470741,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,2,111.5
220009,0,1,1,0.395407603,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,45
96780,1,1,1,0.942482477,0,0,0,10.90060241,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,83
98021,0,1,1,0.889247909,108,0,0,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,2,72
156304,1,1,1,1.187354358,0,0,0,11.49142857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,175
234856,0,1,1,0.720709818,0,0,0,8.60952381,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,105
124242,0,1,1,1.139663093,0,0,0,11.49425287,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,174
80699,0,1,1,0.926402821,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,0.5,0,1,1,0,0,0,1,2,99
102784,0,1,1,0.54911058,60,0,0,14.16666667,1,0,0,0,0,0,1,0,0,0,0,0.666666667,1,1,1,0,1,0,0,3,80
37856,0,2,0.5,1.036259508,8.5,0.5,0,10,1,0,0,0,0.5,0,0,0.5,0,0,0,0.4,1,1,1,0,0,0,0,2.5,81.4
154753,0,1,1,1.119151191,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,109
312121,0,1,1,0.496355999,35,1,0,224.7191011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4,111.25
267309,0,14,0.857142857,0.941862086,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1.714285714,74.33333333
188489,0,2,1,1.08192006,37.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.5,185.3333333
232937,1,1,1,2.257390135,0,0,0,17.24137931,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,116
101771,0,9,1,0.5879614,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.888888889,64.03846154
369483,0,4,0.5,1.191033158,0.5,1,1,8.977493606,0,1,0,1,0,0,0,0,0,1,0,0.444444444,0,1,1,0,0,1,1,2.25,217.2222222
34597,0,1,1,1.088903144,0,0,0,13.65068493,1,0,0,0,1,0,0,0,0,0,1,0.5,1,1,1,0,0,0,1,4,109.5
345765,0,1,1,1.459158062,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,109
74647,0,1,1,1.044847574,46,0,1,12.2079646,1,0,0,0,0,0,1,0,0,0,1,0.666666667,1,1,1,0,1,0,1,3,75.33333333
57680,0,1,1,1.08444844,0,0,0,12.57843137,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,102
336449,0.75,3,1,0.948461209,0,0,0,7.873417722,0,0,1,0,0,0,1,0,0,0,0,0.25,0,1,1,0,0,0,0,2.666666667,98.75
271064,0,2,0.5,1.35384653,19,1,0,10,1,0,0,0,0,0,0,0.5,0.5,0,0.5,1,1,1,1,0,0,0,0,1,133
197808,1,3,0.666666667,1.1217795,15.5,0,0,9.743215031,0.666666667,0.333333333,0,0,0,0,0.666666667,0,0.333333333,0,0.333333333,0,0.333333333,1,1,1,0,0,0,1,159.6666667
281619,0,1,1,1.137216813,0,0,1,10,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,94
53323,0,1,1,1.319729885,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,203
327790,0,1,1,1.064979233,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,104
72449,0,2,0.5,0.861817793,-1,0,0,10,1,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,0,0,1,1,60.5
338046,0,1,1,0.876871522,3,0,1,24.85074627,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,67
233248,0,1,1,0.506121102,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,51
261498,0,1,1,1.035521322,0,0,0,10.01123596,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,89
276984,0,1,1,1.21381004,12,0,0,28.93055556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,96
136647,0,7,0.428571429,1.404367335,15,0.666666667,1,0,0.571428571,0,0.428571429,0,0.714285714,0,0.285714286,0,0,0,0,0.466666667,1,1,0,0,0,0,1,2.142857143,117.9333333
91742,1,8,1,0.939612099,2.333333333,0.666666667,1,9.019927536,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,2.25,92
180235,0,1,1,1.584656527,14,0,0,10.92857143,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,140
348622,0,1,1,1.117652231,1,0,1,14.90196078,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,2,102
376656,0,7,0.428571429,1.108320495,8.714285714,0.571428571,1,0,1,0,0,0,0,0,0.714285714,0.142857143,0.142857143,0,0,0,0,1,0,0,0,0,1,1.571428571,103.6363636
232317,0,1,1,1.069409478,0,0,0,9.999264706,1,0,0,0,0,0,1,0,0,0,0,0.285714286,1,0,1,0,0,0,0,14,97.14285714
331411,1,1,1,1.045425977,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,87
205622,0,2,0.5,1.126448912,13,1,0,10,1,0,0,0,0,0,0.5,0.5,0,0,0,0.666666667,0,1,1,0,0,0,0,3,79.66666667
228598,0,4,0.5,1.169739003,42.5,0,1,7.402777778,1,0,0,0,0,0.5,0.25,0.25,0,1,0,0.5,0,1,1,0,0,0,1,3,204
349012,0,2,1,0.984274005,0,0,0,9.997206704,1,0,0,0,0,0,1,0,0,0,1,0.5,1,1,1,0,0,0,1,2,89.5
346988,0,1,1,0.563136995,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,68
157421,0,1,1,1.032507779,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,93
162490,0,2,1,0.630708748,2.5,0.5,1,6.411320755,1,0,0,0,0,0,1,0,0,0,1,0.75,1,1,1,0,0,0,1,2,66.25
26965,0,1,1,1.118097551,20,1,0,10,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,5,95
285803,0,1,1,0.893481609,77,1,1,10.79844961,0,1,0,0,0,0,1,0,0,0,0,0.666666667,1,1,1,0,0,0,1,3,129
43552,0,1,1,0.960936542,0,0,0,9.118181818,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,110
331612,0,1,1,1.245255652,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,2,90
211890,1,1,1,0.927701797,0,0,0,10.01736111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,96
291582,0,2,1,1.197509711,0,0,0,5.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,110
325295,0,4,0.25,1.107816383,2,0.25,0,13.90534979,1,0,0,1,0,0,0,1,0,0,0.75,0.8,1,1,1,0,0,0,0,1.25,97.2
265602,0,1,1,1.057675171,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,124.3333333
200423,0,1,1,0.935171284,0,0,0,10.01054852,0,1,0,0,0,0,1,0,0,0,0,0.166666667,1,1,1,0,0,0,0,6,79
215325,0,5,0.6,1.016955067,55.25,0,1,12.4057623,1,0,0,0,0,0,0.8,0,0.2,0,0.2,0.142857143,1,1,1,0,0.5,0,1,1.4,119
107354,0,1,1,1.182552429,1,1,0,10,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,95
219063,0.6,3,0.333333333,1.434070975,0,0,0,0,0.666666667,0,0.333333333,0,0,0,0.333333333,0,0.666666667,0,0,0.4,1,0,0,0,0,0,0,1.666666667,159.4
73111,0,2,0.5,0.176387926,0,0.5,0,386.0854621,0,0,1,1,1,0,0,0,0,0,0,0.5,0,1,1,0,0.5,1,1,1,15
239571,0,1,1,0.782664485,0,0,0,11.30208333,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,2,96
263562,0,1,1,0.974941328,0,0,1,22.19512195,1,0,0,0,0,0,0,1,0,0,0,0.333333333,1,0,1,0,0,0,1,15,82
35647,0,3,0.666666667,1.267943066,0,0,0,0,1,0,0,0,0,0,0.666666667,0.333333333,0,0,0,0.6,0,1,0,0,0,0,1,1.666666667,111.8
67732,0,1,1,1.614573599,0,0,0,10,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,135
161605,0,1,1,1.145874805,0,0,0,10,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,79
111362,0,2,0.5,1.09255808,4,0,0,11.89914367,0,1,0,0,0,0,0,0,1,0,0,0.4,0,1,1,0,1,0,0,2.5,210.2
284611,0,1,1,1.004780616,-1,0,0,9.985714286,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,70
83707,1,1,1,1.034064774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,149
195635,0,2,0.5,0.901062085,0,0,0,11.1396648,1,0,0,0,0,0,0.5,0,0,0,0,0.5,0.5,1,1,0,0,0,1,1,89.5
308972,0,1,1,0.363272608,0,0,0,10.94444444,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,54
236842,0,2,1,0.315938099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,51.5
11120,0.642857143,10,0.3,1.013096674,21.5,0,0,10.12527716,0.4,0.4,0.2,0,0.1,0,0.5,0.1,0.3,0,0.1,0.214285714,1,1,1,0,0.5,0,0,1.4,128.8571429
206422,1,1,1,1.500788471,0,0,0,10.02362205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,127
280946,0,2,0.5,0.82186659,7.5,0,0,11.29821718,1,0,0,0,0,0,0,0,0,0,0,0.6,0,1,1,0,1,0,1,2.5,123.4
229014,0.142857143,20,0.2,1.018470539,1.4,0.2,0,6.74595843,1,0,0,0,0.1,0,0.7,0.1,0,0,0.2,0.142857143,0.5,0,1,0.2,0.2,0,0,2.1,92.78571429
237223,0,3,0.666666667,0.926340541,0,0,1,10,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,86.33333333
238279,0,1,1,0.594875198,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.285714286,1,1,1,0,0,0,1,7,80
133807,0.166666667,6,0.333333333,1.101773624,-0.5,1,0,11.00912409,0.833333333,0.166666667,0,0,0,0.333333333,0,0.333333333,0.333333333,0,0.333333333,0.277777778,1,1,1,0,0,1,0,3,91.33333333
101011,0,1,1,1.052833521,0,0,0,10.01123596,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,89
300370,0.777777778,4,0.25,1.034819502,2.5,0,0,0,1,0,0,0,0.25,0,0.25,0.5,0,0,0.5,0.111111111,1,1,0,0.5,0,0,1,2.25,81.11111111
245615,0,17,0.117647059,1.045341994,7.8,0.133333333,1,26.73485932,0.882352941,0.058823529,0.058823529,1,0,0.058823529,0.352941176,0.352941176,0.235294118,0,0.823529412,0.136363636,1,0,1,0,0.266666667,1,1,1.294117647,95.31818182
352848,0,2,1,1.090550496,-1,0,0,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,96.5
79536,0,3,0.666666667,0.95859388,-1,0.333333333,0,10,1,0,0,0,0,0.666666667,0,0,0.333333333,0,0,0,1,1,1,0,0,0,0,1.666666667,73
249399,0,4,1,0.115373269,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.75,11.42857143
