"No.","Time","Source","Destination","Protocol","Length","Info"
"1261","1.260200","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22528 (Valid,Primary,Ok,Run)"
"1262","1.260642","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:42944 (Valid,Primary,Ok,Run)"
"1263","1.262250","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22592 (Valid,Primary,Ok,Run)"
"1264","1.262645","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43008 (Valid,Primary,Ok,Run)"
"1265","1.264043","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22656 (Valid,Primary,Ok,Run)"
"1266","1.264343","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43072 (Valid,Primary,Ok,Run)"
"1267","1.266023","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22720 (Valid,Primary,Ok,Run)"
"1268","1.266366","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43136 (Valid,Primary,Ok,Run)"
"1269","1.268042","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22784 (Valid,Primary,Ok,Run)"
"1270","1.268442","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43200 (Valid,Primary,Ok,Run)"
"1271","1.270157","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22848 (Valid,Primary,Ok,Run)"
"1272","1.270158","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43264 (Valid,Primary,Ok,Run)"
"1273","1.272155","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22912 (Valid,Primary,Ok,Run)"
"1274","1.272155","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43328 (Valid,Primary,Ok,Run)"
"1275","1.274048","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:22976 (Valid,Primary,Ok,Run)"
"1276","1.274504","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43392 (Valid,Primary,Ok,Run)"
"1277","1.276170","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23040 (Valid,Primary,Ok,Run)"
"1278","1.276170","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43456 (Valid,Primary,Ok,Run)"
"1279","1.278206","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23104 (Valid,Primary,Ok,Run)"
"1280","1.278207","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43520 (Valid,Primary,Ok,Run)"
"1281","1.280186","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23168 (Valid,Primary,Ok,Run)"
"1282","1.280187","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43584 (Valid,Primary,Ok,Run)"
"1283","1.282203","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23232 (Valid,Primary,Ok,Run)"
"1284","1.282204","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43648 (Valid,Primary,Ok,Run)"
"1285","1.284050","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23296 (Valid,Primary,Ok,Run)"
"1286","1.284353","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43712 (Valid,Primary,Ok,Run)"
"1287","1.286152","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23360 (Valid,Primary,Ok,Run)"
"1288","1.286152","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43776 (Valid,Primary,Ok,Run)"
"1289","1.288061","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23424 (Valid,Primary,Ok,Run)"
"1290","1.288372","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43840 (Valid,Primary,Ok,Run)"
"1291","1.290180","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23488 (Valid,Primary,Ok,Run)"
"1292","1.290181","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43904 (Valid,Primary,Ok,Run)"
"1293","1.292051","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23552 (Valid,Primary,Ok,Run)"
"1294","1.292501","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:43968 (Valid,Primary,Ok,Run)"
"1295","1.294196","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23616 (Valid,Primary,Ok,Run)"
"1296","1.294197","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44032 (Valid,Primary,Ok,Run)"
"1297","1.296044","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23680 (Valid,Primary,Ok,Run)"
"1298","1.296341","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44096 (Valid,Primary,Ok,Run)"
"1299","1.298009","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23744 (Valid,Primary,Ok,Run)"
"1300","1.298315","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44160 (Valid,Primary,Ok,Run)"
"1301","1.300262","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23808 (Valid,Primary,Ok,Run)"
"1302","1.300263","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44224 (Valid,Primary,Ok,Run)"
"1303","1.302203","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23872 (Valid,Primary,Ok,Run)"
"1304","1.302203","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44288 (Valid,Primary,Ok,Run)"
"1305","1.304200","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:23936 (Valid,Primary,Ok,Run)"
"1306","1.304638","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44352 (Valid,Primary,Ok,Run)"
"1307","1.306191","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24000 (Valid,Primary,Ok,Run)"
"1308","1.306619","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44416 (Valid,Primary,Ok,Run)"
"1309","1.308194","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24064 (Valid,Primary,Ok,Run)"
"1310","1.308194","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44480 (Valid,Primary,Ok,Run)"
"1311","1.310131","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24128 (Valid,Primary,Ok,Run)"
"1312","1.310131","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44544 (Valid,Primary,Ok,Run)"
"1313","1.312146","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24192 (Valid,Primary,Ok,Run)"
"1314","1.312146","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44608 (Valid,Primary,Ok,Run)"
"1315","1.314155","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24256 (Valid,Primary,Ok,Run)"
"1316","1.314155","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44672 (Valid,Primary,Ok,Run)"
"1317","1.316048","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24320 (Valid,Primary,Ok,Run)"
"1318","1.316345","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44736 (Valid,Primary,Ok,Run)"
"1319","1.318053","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24384 (Valid,Primary,Ok,Run)"
"1320","1.318359","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44800 (Valid,Primary,Ok,Run)"
"1321","1.320052","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24448 (Valid,Primary,Ok,Run)"
"1322","1.320360","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44864 (Valid,Primary,Ok,Run)"
"1323","1.322055","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24512 (Valid,Primary,Ok,Run)"
"1324","1.322494","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44928 (Valid,Primary,Ok,Run)"
"1325","1.324159","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24576 (Valid,Primary,Ok,Run)"
"1326","1.324160","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:44992 (Valid,Primary,Ok,Run)"
"1327","1.326151","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24640 (Valid,Primary,Ok,Run)"
"1328","1.326151","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45056 (Valid,Primary,Ok,Run)"
"1329","1.328155","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24704 (Valid,Primary,Ok,Run)"
"1330","1.328156","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45120 (Valid,Primary,Ok,Run)"
"1331","1.330045","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24768 (Valid,Primary,Ok,Run)"
"1332","1.330346","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45184 (Valid,Primary,Ok,Run)"
"1333","1.332063","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24832 (Valid,Primary,Ok,Run)"
"1334","1.332507","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45248 (Valid,Primary,Ok,Run)"
"1335","1.334154","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24896 (Valid,Primary,Ok,Run)"
"1336","1.334155","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45312 (Valid,Primary,Ok,Run)"
"1337","1.336043","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:24960 (Valid,Primary,Ok,Run)"
"1338","1.336344","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45376 (Valid,Primary,Ok,Run)"
"1339","1.338043","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25024 (Valid,Primary,Ok,Run)"
"1340","1.338480","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45440 (Valid,Primary,Ok,Run)"
"1341","1.340154","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25088 (Valid,Primary,Ok,Run)"
"1342","1.340154","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45504 (Valid,Primary,Ok,Run)"
"1343","1.342148","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25152 (Valid,Primary,Ok,Run)"
"1344","1.342149","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45568 (Valid,Primary,Ok,Run)"
"1345","1.344147","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25216 (Valid,Primary,Ok,Run)"
"1346","1.344147","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45632 (Valid,Primary,Ok,Run)"
"1347","1.346199","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25280 (Valid,Primary,Ok,Run)"
"1348","1.346200","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45696 (Valid,Primary,Ok,Run)"
"1349","1.348204","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25344 (Valid,Primary,Ok,Run)"
"1350","1.348642","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45760 (Valid,Primary,Ok,Run)"
"1351","1.350190","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25408 (Valid,Primary,Ok,Run)"
"1352","1.350576","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45824 (Valid,Primary,Ok,Run)"
"1353","1.352187","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25472 (Valid,Primary,Ok,Run)"
"1354","1.352188","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45888 (Valid,Primary,Ok,Run)"
"1355","1.354176","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25536 (Valid,Primary,Ok,Run)"
"1356","1.354176","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:45952 (Valid,Primary,Ok,Run)"
"1357","1.356214","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25600 (Valid,Primary,Ok,Run)"
"1358","1.356214","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46016 (Valid,Primary,Ok,Run)"
"1359","1.358214","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25664 (Valid,Primary,Ok,Run)"
"1360","1.358215","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46080 (Valid,Primary,Ok,Run)"
"1361","1.360200","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25728 (Valid,Primary,Ok,Run)"
"1362","1.360201","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46144 (Valid,Primary,Ok,Run)"
"1363","1.362207","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25792 (Valid,Primary,Ok,Run)"
"1364","1.362207","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46208 (Valid,Primary,Ok,Run)"
"1365","1.364048","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25856 (Valid,Primary,Ok,Run)"
"1366","1.364347","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46272 (Valid,Primary,Ok,Run)"
"1367","1.366158","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25920 (Valid,Primary,Ok,Run)"
"1368","1.366158","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46336 (Valid,Primary,Ok,Run)"
"1369","1.368161","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:25984 (Valid,Primary,Ok,Run)"
"1370","1.368162","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46400 (Valid,Primary,Ok,Run)"
"1371","1.370042","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26048 (Valid,Primary,Ok,Run)"
"1372","1.370479","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46464 (Valid,Primary,Ok,Run)"
"1373","1.372261","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26112 (Valid,Primary,Ok,Run)"
"1374","1.372261","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46528 (Valid,Primary,Ok,Run)"
"1375","1.374260","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26176 (Valid,Primary,Ok,Run)"
"1376","1.374260","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46592 (Valid,Primary,Ok,Run)"
"1377","1.376182","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26240 (Valid,Primary,Ok,Run)"
"1378","1.376182","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46656 (Valid,Primary,Ok,Run)"
"1379","1.378153","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26304 (Valid,Primary,Ok,Run)"
"1380","1.378154","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46720 (Valid,Primary,Ok,Run)"
"1381","1.380204","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26368 (Valid,Primary,Ok,Run)"
"1382","1.380204","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46784 (Valid,Primary,Ok,Run)"
"1383","1.382203","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26432 (Valid,Primary,Ok,Run)"
"1384","1.382203","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46848 (Valid,Primary,Ok,Run)"
"1385","1.384204","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26496 (Valid,Primary,Ok,Run)"
"1386","1.384205","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46912 (Valid,Primary,Ok,Run)"
"1387","1.386059","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26560 (Valid,Primary,Ok,Run)"
"1388","1.386510","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:46976 (Valid,Primary,Ok,Run)"
"1389","1.388248","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26624 (Valid,Primary,Ok,Run)"
"1390","1.388248","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47040 (Valid,Primary,Ok,Run)"
"1391","1.390042","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26688 (Valid,Primary,Ok,Run)"
"1392","1.390446","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47104 (Valid,Primary,Ok,Run)"
"1393","1.392152","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26752 (Valid,Primary,Ok,Run)"
"1394","1.392554","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47168 (Valid,Primary,Ok,Run)"
"1395","1.394149","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26816 (Valid,Primary,Ok,Run)"
"1396","1.394588","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47232 (Valid,Primary,Ok,Run)"
"1397","1.396056","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26880 (Valid,Primary,Ok,Run)"
"1398","1.396336","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47296 (Valid,Primary,Ok,Run)"
"1399","1.398043","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:26944 (Valid,Primary,Ok,Run)"
"1400","1.398358","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47360 (Valid,Primary,Ok,Run)"
"1401","1.400150","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27008 (Valid,Primary,Ok,Run)"
"1402","1.400150","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47424 (Valid,Primary,Ok,Run)"
"1403","1.402151","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27072 (Valid,Primary,Ok,Run)"
"1404","1.402590","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47488 (Valid,Primary,Ok,Run)"
"1405","1.404069","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27136 (Valid,Primary,Ok,Run)"
"1406","1.404355","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47552 (Valid,Primary,Ok,Run)"
"1407","1.406151","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27200 (Valid,Primary,Ok,Run)"
"1408","1.406515","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47616 (Valid,Primary,Ok,Run)"
"1409","1.408178","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27264 (Valid,Primary,Ok,Run)"
"1410","1.408538","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47680 (Valid,Primary,Ok,Run)"
"1411","1.410034","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27328 (Valid,Primary,Ok,Run)"
"1412","1.410500","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47744 (Valid,Primary,Ok,Run)"
"1413","1.412244","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27392 (Valid,Primary,Ok,Run)"
"1414","1.412688","Beckhoff_2b:ae:e8","Siemens_ad:78:fc","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:47808 (Valid,Primary,Ok,Run)"
"1415","1.414190","Siemens_ad:78:fc","Beckhoff_2b:ae:e8","PNIO","64","RTC1, ID:0x8000, Len:  40, Cycle:27456 (Valid,Primary,Ok,Run)"
